dataset,tiers,baseline,method,mean_aurc_delta,ci_lo,ci_hi,excludes_zero,beats_baseline,mean_ci_lo,mean_ci_hi,mean_effect_excludes_zero,mean_effect_beats_baseline,n_seeds,n_boot_total
satimage,ABC,signal_msp,A2_rl_linear,0.007123500790854834,-0.000500700396539362,0.021119849847260147,False,False,0.005039414278847584,0.009563307657939613,True,False,10,10000
satimage,ABC,signal_msp,oracle,-0.007243339197105533,-0.011762126764873993,-0.0037178060819447333,True,True,-0.00830344769620597,-0.0063645819396554535,True,True,10,10000
satimage,ABC,signal_msp,random,0.060310191035987296,0.034586863447659925,0.08857351558548142,True,False,0.054344854101827114,0.06676428793127005,True,False,10,10000
satimage,ABC,signal_msp,signal_calib_residual,0.0024946046915561605,0.0003018119697317011,0.007579716221056343,True,False,0.001927653729942066,0.0030687230500871764,True,False,10,10000
satimage,ABC,signal_msp,signal_energy,0.0012798906421754228,-0.00042197472393244154,0.0031148674137652823,False,False,0.000875024695993891,0.0017033947647456652,True,False,10,10000
satimage,ABC,signal_msp,signal_ensemble_mean_pairwise_kl,0.0007878687830112723,-0.0008622994561448897,0.0024354375208594527,False,False,0.0003644411321375016,0.0012056219017030953,True,False,10,10000
satimage,ABC,signal_msp,signal_ensemble_topclass_variance,0.0007944195410446456,-0.0007799376281630235,0.0023457622036599625,False,False,0.0004054049168140494,0.0011715091626285916,True,False,10,10000
satimage,ABC,signal_msp,signal_ensemble_vote_entropy,0.04885553432635481,0.023832617424394874,0.07520356378163454,True,False,0.04289600703354864,0.05483063618446154,True,False,10,10000
satimage,ABC,signal_msp,signal_entropy,-6.387289849942464e-06,-9.457035983751753e-05,7.346792498464015e-05,False,False,-2.5550231000598913e-05,1.3673047075305457e-05,False,False,10,10000
satimage,ABC,signal_msp,signal_knn_distance,0.03914018593327586,0.02007428988289026,0.05915812740378948,True,False,0.03451328850318203,0.04380199086502319,True,False,10,10000
satimage,ABC,signal_msp,signal_local_label_agreement,0.005843838416750352,-0.0006508714486185607,0.01576778202068694,False,False,0.003840073341059616,0.008014384695546613,True,False,10,10000
satimage,ABC,signal_msp,signal_logitnorm_msp,0.001106358837895386,-0.0009549256596147697,0.0036107574429803985,False,False,0.0006050698836150421,0.001691288323202783,True,False,10,10000
satimage,ABC,signal_msp,signal_mahalanobis,0.04444799877298857,0.024391215633936425,0.06624758870173117,True,False,0.03929540382056847,0.05007834084931306,True,False,10,10000
satimage,ABC,signal_msp,signal_margin_logit,1.1069418026652739e-05,-0.00013314114594435621,0.00018685122473182216,False,False,-3.0437749250014357e-05,5.6634200241733114e-05,False,False,10,10000
satimage,ABC,signal_msp,signal_margin_prob,7.215118601832594e-05,-7.654366947503966e-05,0.000992291448167228,False,False,-3.175314872439115e-05,0.00043045357326668355,False,False,10,10000
satimage,ABC,signal_msp,signal_temp_msp,8.189352198239837e-05,-0.00045003317927615015,0.0005726419539538649,False,False,-3.298558205460224e-05,0.00020564763865823547,False,False,10,10000
satimage,ABC,signal_msp,signal_trust_score,0.001228998271161159,-0.0027387484191318304,0.006453067198514463,False,False,0.00015928222339624292,0.0023817407836396326,True,False,10,10000
wine_quality_white,ABC,signal_msp,A0_rank,-0.022799725185429564,-0.03990249357848382,-0.006028024346987622,True,True,-0.026860527864505563,-0.019116025699591213,True,True,10,10000
wine_quality_white,ABC,signal_msp,A1_lightgbm,-0.033486363133714954,-0.06504709871528182,-0.006637549436668777,True,True,-0.040519254065575945,-0.02650356801953056,True,True,10,10000
wine_quality_white,ABC,signal_msp,A1_logreg,-0.042648314752007296,-0.07363926421001296,-0.01732509463968211,True,True,-0.04911134396901659,-0.03634956766674302,True,True,10,10000
wine_quality_white,ABC,signal_msp,A1_logreg_naive_meta,-0.040112114173129876,-0.0716891381322729,-0.010087588034175844,True,True,-0.04725417821915407,-0.03293841515813815,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_adaptive_loss3,-0.029585182775330333,-0.06147628058309315,0.00136491903744541,False,False,-0.03691512305578472,-0.022017566601960793,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_mlp_bce,-0.03623073697221231,-0.07209296684475613,-0.008067287514441843,True,True,-0.0432399545897082,-0.028973211992978844,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_mlp_loss1,-0.021450583322923256,-0.041317931890866556,-0.003508192686814412,True,True,-0.025777779304076882,-0.01723396667835304,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_mlp_loss2,-0.03151873959798354,-0.054727278752790605,-0.00913825609774944,True,True,-0.03818614648228959,-0.0253415648850402,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_mlp_loss3,-0.03522656882742101,-0.0690184177629247,-0.0076709494951954045,True,True,-0.04259363529452078,-0.028097646874327566,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_rl_bandit,-0.0395217514329338,-0.06761134050029796,-0.014785868643243627,True,True,-0.04604007775973647,-0.03289039203969898,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_rl_c0.5,0.0898629434219069,0.007857442361225531,0.20062882014944677,True,False,0.07832642109248146,0.10150936403949366,True,False,10,10000
wine_quality_white,ABC,signal_msp,A2_rl_c1.0,-0.015931795529022373,-0.04375158273228757,0.035611404530409174,False,False,-0.02174665983208891,-0.009896968892178212,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_rl_c10.0,-0.03936212827300992,-0.06745388906042016,-0.014992441719082483,True,True,-0.04605395782561728,-0.03283252417518018,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_rl_c3.0,-0.03608134806149086,-0.06086207924756085,-0.010550305711099496,True,True,-0.04255876158895144,-0.029542687966427426,True,True,10,10000
wine_quality_white,ABC,signal_msp,A2_rl_linear,-0.027383351907588956,-0.04838109296943679,-0.011955277946259408,True,True,-0.03125383504997637,-0.02316356528926634,True,True,10,10000
wine_quality_white,ABC,signal_msp,oracle,-0.12617614054224544,-0.16189782315725462,-0.0934544182920042,True,True,-0.13489745373943215,-0.11742694433292848,True,True,10,10000
wine_quality_white,ABC,signal_msp,random,0.14503599944919446,0.0942905140585328,0.20121012619974044,True,False,0.13125546489630394,0.15834283603693997,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_calib_residual,0.10685559592149653,0.039866041888271725,0.17951138195986366,True,False,0.09527838456882776,0.11807393147226211,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_energy,0.01689707939228389,-0.014368448651376067,0.05078709690129507,False,False,0.010086280901153814,0.02326636424884911,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_ensemble_mean_pairwise_kl,-0.015042426042775267,-0.03936236849691206,0.00603064515021452,False,False,-0.021128670792247436,-0.009339829244749038,True,True,10,10000
wine_quality_white,ABC,signal_msp,signal_ensemble_topclass_variance,-0.009424955562683978,-0.03205471903289075,0.010144839015628352,False,False,-0.014852978453601397,-0.0039675028593403276,True,True,10,10000
wine_quality_white,ABC,signal_msp,signal_ensemble_vote_entropy,0.1082398617126586,0.06583384952173044,0.1510822702008262,True,False,0.09574023912375701,0.12155532993191538,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_entropy,-2.0539152570818864e-05,-0.002845564771831606,0.0027220537600912685,False,False,-0.0005793324936793615,0.000575317506788796,False,False,10,10000
wine_quality_white,ABC,signal_msp,signal_knn_distance,0.038911763123971904,-0.00030168973208312443,0.07894353278157283,False,False,0.027722327599962984,0.049838303202927425,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_local_label_agreement,0.08875983326604564,0.05250787989607194,0.1278793520396057,True,False,0.07887549287267412,0.09963100951851872,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_logitnorm_msp,0.005551248972181696,-0.013294409501463005,0.025801994725152013,False,False,0.0011616695857668109,0.009570118132558286,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_mahalanobis,0.12144814680781457,0.06891218778719865,0.1837255905091891,True,False,0.10851189591885645,0.13468724328007067,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_margin_logit,0.001354003084233818,-0.002587588373200908,0.005977725237540077,False,False,0.0004152762184359856,0.0023086853699890984,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_margin_prob,0.0004743807835145276,-0.001567751995412097,0.0025660165873645064,False,False,1.3959313179574423e-05,0.0009762227645158071,True,False,10,10000
wine_quality_white,ABC,signal_msp,signal_temp_msp,-0.003088972986734506,-0.014461820473848712,0.0072431771010539134,False,False,-0.005120876761657493,-0.0009254314199602579,True,True,10,10000
wine_quality_white,ABC,signal_msp,signal_trust_score,-0.04499642996313645,-0.07572211291266186,-0.013171555989569135,True,True,-0.052192191005324864,-0.03813714367063735,True,True,10,10000
